filename,信号数,平均收益,胜率,最大收益,最大亏损,盈亏比,平均盈亏比
000620.SZ_pro_bar.csv,1,-5.75%,0.00%,-5.75%,-5.75%,0.0,0.0
000622.SZ_pro_bar.csv,1,4.76%,100.00%,4.76%,4.76%,0.048,0.048
000623.SZ_pro_bar.csv,1,0.88%,100.00%,0.88%,0.88%,0.009,0.009
000625.SZ_pro_bar.csv,1,18.60%,100.00%,18.60%,18.60%,0.186,0.186
000626.SZ_pro_bar.csv,2,0.24%,50.00%,5.04%,-4.57%,1.104,0.552
000627.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000628.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000629.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000630.SZ_pro_bar.csv,2,-4.01%,0.00%,-3.75%,-4.27%,0.0,0.0
000631.SZ_pro_bar.csv,2,6.09%,50.00%,12.77%,-0.59%,21.702,10.851
000632.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000633.SZ_pro_bar.csv,1,0.68%,100.00%,0.68%,0.68%,0.007,0.007
000635.SZ_pro_bar.csv,1,-9.14%,0.00%,-9.14%,-9.14%,0.0,0.0
000636.SZ_pro_bar.csv,3,-2.50%,0.00%,-1.05%,-3.89%,0.0,0.0
000637.SZ_pro_bar.csv,1,0.23%,100.00%,0.23%,0.23%,0.002,0.002
000638.SZ_pro_bar.csv,2,2.02%,50.00%,7.03%,-3.00%,2.342,1.171
000639.SZ_pro_bar.csv,1,1.41%,100.00%,1.41%,1.41%,0.014,0.014
000650.SZ_pro_bar.csv,3,1.26%,66.67%,2.90%,-0.99%,2.413,1.609
000651.SZ_pro_bar.csv,1,-1.04%,0.00%,-1.04%,-1.04%,0.0,0.0
000652.SZ_pro_bar.csv,2,0.80%,50.00%,1.61%,0.00%,0.008,0.004
000655.SZ_pro_bar.csv,1,9.80%,100.00%,9.80%,9.80%,0.098,0.098
000656.SZ_pro_bar.csv,1,11.71%,100.00%,11.71%,11.71%,0.117,0.117
000657.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000659.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000661.SZ_pro_bar.csv,1,-1.92%,0.00%,-1.92%,-1.92%,0.0,0.0
000663.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000665.SZ_pro_bar.csv,1,-3.28%,0.00%,-3.28%,-3.28%,0.0,0.0
000668.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000669.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000670.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000672.SZ_pro_bar.csv,1,5.68%,100.00%,5.68%,5.68%,0.057,0.057
000676.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000677.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000678.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000679.SZ_pro_bar.csv,1,2.84%,100.00%,2.84%,2.84%,0.028,0.028
000680.SZ_pro_bar.csv,1,-0.50%,0.00%,-0.50%,-0.50%,0.0,0.0
000681.SZ_pro_bar.csv,3,-5.84%,0.00%,-0.09%,-11.41%,0.0,0.0
000682.SZ_pro_bar.csv,1,-1.89%,0.00%,-1.89%,-1.89%,0.0,0.0
000683.SZ_pro_bar.csv,1,3.64%,100.00%,3.64%,3.64%,0.036,0.036
000685.SZ_pro_bar.csv,3,1.96%,100.00%,4.37%,0.60%,0.02,0.02
000686.SZ_pro_bar.csv,2,-1.88%,0.00%,-1.87%,-1.88%,0.0,0.0
000688.SZ_pro_bar.csv,1,2.51%,100.00%,2.51%,2.51%,0.025,0.025
000690.SZ_pro_bar.csv,1,-2.35%,0.00%,-2.35%,-2.35%,0.0,0.0
000691.SZ_pro_bar.csv,2,2.63%,100.00%,5.06%,0.20%,0.026,0.026
000692.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000695.SZ_pro_bar.csv,3,8.82%,100.00%,15.66%,4.89%,0.088,0.088
000697.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000698.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000700.SZ_pro_bar.csv,2,-1.51%,50.00%,1.34%,-4.37%,0.307,0.153
000701.SZ_pro_bar.csv,5,-0.18%,40.00%,2.67%,-4.38%,1.259,0.504
000702.SZ_pro_bar.csv,1,-3.39%,0.00%,-3.39%,-3.39%,0.0,0.0
000703.SZ_pro_bar.csv,1,3.10%,100.00%,3.10%,3.10%,0.031,0.031
000705.SZ_pro_bar.csv,1,0.51%,100.00%,0.51%,0.51%,0.005,0.005
000707.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000708.SZ_pro_bar.csv,3,2.25%,33.33%,8.24%,-0.85%,11.069,3.69
000709.SZ_pro_bar.csv,2,1.32%,50.00%,3.09%,-0.46%,6.711,3.356
000710.SZ_pro_bar.csv,1,5.25%,100.00%,5.25%,5.25%,0.053,0.053
000711.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000712.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000713.SZ_pro_bar.csv,1,7.57%,100.00%,7.57%,7.57%,0.076,0.076
000715.SZ_pro_bar.csv,1,0.00%,0.00%,0.00%,0.00%,0.0,0.0
000716.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000717.SZ_pro_bar.csv,2,-6.48%,50.00%,1.32%,-14.29%,0.092,0.046
000718.SZ_pro_bar.csv,1,-5.03%,0.00%,-5.03%,-5.03%,0.0,0.0
000719.SZ_pro_bar.csv,2,2.81%,100.00%,5.51%,0.11%,0.028,0.028
000720.SZ_pro_bar.csv,1,-1.45%,0.00%,-1.45%,-1.45%,0.0,0.0
000721.SZ_pro_bar.csv,1,-4.46%,0.00%,-4.46%,-4.46%,0.0,0.0
000722.SZ_pro_bar.csv,2,2.30%,50.00%,4.90%,-0.31%,15.854,7.927
000723.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000725.SZ_pro_bar.csv,2,1.54%,100.00%,1.54%,1.53%,0.015,0.015
000726.SZ_pro_bar.csv,1,0.34%,100.00%,0.34%,0.34%,0.003,0.003
000727.SZ_pro_bar.csv,1,6.90%,100.00%,6.90%,6.90%,0.069,0.069
000728.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000729.SZ_pro_bar.csv,1,-0.81%,0.00%,-0.81%,-0.81%,0.0,0.0
000731.SZ_pro_bar.csv,1,1.55%,100.00%,1.55%,1.55%,0.015,0.015
000733.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000735.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000736.SZ_pro_bar.csv,1,2.57%,100.00%,2.57%,2.57%,0.026,0.026
000737.SZ_pro_bar.csv,2,-0.38%,50.00%,1.43%,-2.19%,0.655,0.328
000738.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000739.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000750.SZ_pro_bar.csv,1,4.73%,100.00%,4.73%,4.73%,0.047,0.047
000751.SZ_pro_bar.csv,3,4.99%,100.00%,10.78%,0.65%,0.05,0.05
000752.SZ_pro_bar.csv,2,0.86%,50.00%,2.74%,-1.03%,2.663,1.331
000753.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000755.SZ_pro_bar.csv,3,0.31%,33.33%,1.63%,-0.42%,4.58,1.527
000756.SZ_pro_bar.csv,1,-0.93%,0.00%,-0.93%,-0.93%,0.0,0.0
000757.SZ_pro_bar.csv,2,-6.52%,0.00%,-0.44%,-12.61%,0.0,0.0
000758.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000759.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000761.SZ_pro_bar.csv,2,-5.88%,0.00%,-2.51%,-9.26%,0.0,0.0
000762.SZ_pro_bar.csv,1,-4.83%,0.00%,-4.83%,-4.83%,0.0,0.0
000766.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000767.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000768.SZ_pro_bar.csv,1,-6.44%,0.00%,-6.44%,-6.44%,0.0,0.0
000776.SZ_pro_bar.csv,6,0.77%,50.00%,4.41%,-2.20%,2.203,1.102
000777.SZ_pro_bar.csv,1,3.46%,100.00%,3.46%,3.46%,0.035,0.035
000778.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000779.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000782.SZ_pro_bar.csv,1,4.65%,100.00%,4.65%,4.65%,0.046,0.046
000783.SZ_pro_bar.csv,2,-2.74%,0.00%,-1.46%,-4.01%,0.0,0.0
000785.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000786.SZ_pro_bar.csv,2,-1.02%,50.00%,2.44%,-4.47%,0.544,0.272
000788.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000789.SZ_pro_bar.csv,2,6.06%,100.00%,6.98%,5.15%,0.061,0.061
000790.SZ_pro_bar.csv,2,3.52%,50.00%,8.68%,-1.65%,5.265,2.633
000791.SZ_pro_bar.csv,1,-7.17%,0.00%,-7.17%,-7.17%,0.0,0.0
000792.SZ_pro_bar.csv,1,0.81%,100.00%,0.81%,0.81%,0.008,0.008
000793.SZ_pro_bar.csv,1,-15.17%,0.00%,-15.17%,-15.17%,0.0,0.0
000795.SZ_pro_bar.csv,2,0.20%,50.00%,3.48%,-3.08%,1.131,0.566
000796.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000797.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000798.SZ_pro_bar.csv,1,-0.48%,0.00%,-0.48%,-0.48%,0.0,0.0
000799.SZ_pro_bar.csv,1,-1.91%,0.00%,-1.91%,-1.91%,0.0,0.0
000800.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000801.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000802.SZ_pro_bar.csv,1,-2.46%,0.00%,-2.46%,-2.46%,0.0,0.0
000803.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000807.SZ_pro_bar.csv,2,1.07%,50.00%,4.26%,-2.12%,2.009,1.004
000809.SZ_pro_bar.csv,1,-3.92%,0.00%,-3.92%,-3.92%,0.0,0.0
000810.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000811.SZ_pro_bar.csv,2,4.37%,100.00%,6.25%,2.49%,0.044,0.044
000812.SZ_pro_bar.csv,1,14.45%,100.00%,14.45%,14.45%,0.144,0.144
000813.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000815.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000816.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000818.SZ_pro_bar.csv,1,-2.82%,0.00%,-2.82%,-2.82%,0.0,0.0
000819.SZ_pro_bar.csv,1,-2.44%,0.00%,-2.44%,-2.44%,0.0,0.0
000820.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000821.SZ_pro_bar.csv,1,4.40%,100.00%,4.40%,4.40%,0.044,0.044
000822.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000823.SZ_pro_bar.csv,4,0.12%,50.00%,1.54%,-2.22%,1.192,0.596
000825.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000826.SZ_pro_bar.csv,2,3.38%,50.00%,7.42%,-0.65%,11.333,5.666
000828.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000829.SZ_pro_bar.csv,1,-2.01%,0.00%,-2.01%,-2.01%,0.0,0.0
000830.SZ_pro_bar.csv,1,-5.09%,0.00%,-5.09%,-5.09%,0.0,0.0
000831.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000833.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000837.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000838.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000839.SZ_pro_bar.csv,1,-1.94%,0.00%,-1.94%,-1.94%,0.0,0.0
000848.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000850.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000851.SZ_pro_bar.csv,3,8.32%,100.00%,20.08%,2.34%,0.083,0.083
000852.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
000856.SZ_pro_bar.csv,2,2.88%,100.00%,3.10%,2.66%,0.029,0.029
000858.SZ_pro_bar.csv,0,N/A,N/A,N/A,N/A,,
