ts_code,period,reason
300240.SZ,20250829-20250902,死叉
300276.SZ,20250829-20250902,死叉
300280.SZ,20250716-20250718,死叉
300295.SZ,20250829-20250902,死叉
300298.SZ,20250829-20250902,死叉
300307.SZ,20250829-20250902,死叉
300311.SZ,20250829-20250902,死叉
300379.SZ,20250829-20250902,死叉
300382.SZ,20250829-20250902,死叉
300391.SZ,20250829-20250902,死叉
300451.SZ,20250829-20250902,死叉
300477.SZ,20250829-20250902,死叉
300492.SZ,20250829-20250902,死叉
300522.SZ,20250829-20250902,死叉
300527.SZ,20250829-20250902,死叉
300583.SZ,20250829-20250902,死叉
300651.SZ,20250829-20250902,死叉
300694.SZ,20250829-20250902,死叉
300721.SZ,20250829-20250902,死叉
300783.SZ,20250829-20250902,死叉
300804.SZ,20250829-20250902,死叉
300817.SZ,20250829-20250902,死叉
300848.SZ,20250829-20250902,死叉
300849.SZ,20250829-20250902,死叉
300880.SZ,20250829-20250902,死叉
300888.SZ,20250829-20250902,死叉
300900.SZ,20250829-20250902,死叉
300945.SZ,20250829-20250902,死叉
300947.SZ,20250829-20250902,死叉
300973.SZ,20250829-20250902,死叉
300979.SZ,20250829-20250902,死叉
300986.SZ,20250829-20250902,死叉
301004.SZ,20250829-20250902,死叉
301027.SZ,20250829-20250902,死叉
301078.SZ,20250829-20250902,死叉
301082.SZ,20250829-20250902,死叉
301127.SZ,20250829-20250902,死叉
301139.SZ,20250829-20250902,死叉
301156.SZ,20250829-20250902,死叉
301188.SZ,20250829-20250902,死叉
301270.SZ,20250829-20250902,死叉
301498.SZ,20250829-20250902,死叉
301601.SZ,20250829-20250902,死叉
301609.SZ,20250829-20250902,死叉
301632.SZ,20250829-20250902,死叉
430198.BJ,20250829-20250902,死叉
430300.BJ,20250829-20250902,死叉
430510.BJ,20250829-20250902,死叉
600007.SH,20250829-20250902,死叉
600012.SH,20250829-20250902,死叉
600015.SH,20250829-20250902,死叉
600020.SH,20250829-20250902,死叉
600025.SH,20250829-20250902,死叉
600027.SH,20250829-20250902,死叉
600032.SH,20250829-20250902,死叉
600033.SH,20250829-20250902,死叉
600036.SH,20250829-20250902,死叉
600039.SH,20250829-20250902,死叉
600048.SH,20250829-20250902,死叉
600060.SH,20250829-20250902,死叉
600079.SH,20250829-20250902,死叉
600101.SH,20250829-20250902,死叉
600116.SH,20250829-20250902,死叉
600132.SH,20250829-20250902,死叉
600136.SH,20250829-20250902,死叉
600165.SH,20250829-20250902,死叉
600169.SH,20250829-20250902,死叉
600185.SH,20250829-20250902,死叉
600187.SH,20250829-20250902,死叉
600200.SH,20250829-20250902,死叉
600215.SH,20250829-20250902,死叉
600217.SH,20250829-20250902,死叉
600256.SH,20250829-20250902,死叉
600272.SH,20250829-20250902,死叉
600283.SH,20250829-20250902,死叉
600300.SH,20250829-20250902,死叉
600303.SH,20250829-20250902,死叉
600310.SH,20250829-20250902,死叉
600337.SH,20250829-20250902,死叉
600340.SH,20250829-20250902,死叉
600350.SH,20250829-20250902,死叉
600368.SH,20250829-20250902,死叉
600377.SH,20250829-20250902,死叉
600398.SH,20250829-20250902,死叉
600403.SH,20250829-20250902,死叉
600406.SH,20250829-20250902,死叉
600422.SH,20250829-20250902,死叉
600439.SH,20250829-20250902,死叉
600461.SH,20250829-20250902,死叉
600470.SH,20250829-20250902,死叉
600491.SH,20250829-20250902,死叉
600505.SH,20250829-20250902,死叉
600525.SH,20250829-20250902,死叉
600576.SH,20250829-20250902,死叉
600575.SH,20250829-20250902,死叉
600600.SH,20250829-20250902,死叉
600605.SH,20250829-20250902,死叉
600609.SH,20250829-20250902,死叉
600610.SH,20250829-20250902,死叉
600612.SH,20250829-20250902,死叉
600642.SH,20250829-20250902,死叉
600644.SH,20250829-20250902,死叉
600663.SH,20250829-20250902,死叉
600674.SH,20250829-20250902,死叉
600686.SH,20250829-20250902,死叉
600688.SH,20250829-20250902,死叉
600694.SH,20250829-20250902,死叉
600696.SH,20250829-20250902,死叉
600719.SH,20250829-20250902,死叉
600734.SH,20250829-20250902,死叉
600738.SH,20250829-20250902,死叉
600746.SH,20250829-20250902,死叉
600780.SH,20250829-20250902,死叉
600789.SH,20250829-20250902,死叉
600793.SH,20250829-20250902,死叉
600798.SH,20250829-20250902,死叉
600844.SH,20250829-20250902,死叉
600868.SH,20250829-20250902,死叉
600882.SH,20250829-20250902,死叉
600887.SH,20250829-20250902,死叉
600900.SH,20250829-20250902,死叉
600901.SH,20250829-20250902,死叉
600925.SH,20250829-20250902,死叉
600919.SH,20250829-20250902,死叉
600926.SH,20250829-20250902,死叉
600930.SH,20250829-20250902,死叉
600941.SH,20250829-20250902,死叉
601000.SH,20250829-20250902,死叉
601006.SH,20250829-20250902,死叉
601008.SH,20250829-20250902,死叉
601010.SH,20250829-20250902,死叉
601019.SH,20250829-20250902,死叉
601021.SH,20250829-20250902,死叉
601077.SH,20250829-20250902,死叉
601098.SH,20250829-20250902,死叉
601107.SH,20250829-20250902,死叉
601111.SH,20250829-20250902,死叉
601113.SH,20250829-20250902,死叉
601116.SH,20250829-20250902,死叉
601166.SH,20250829-20250902,死叉
601169.SH,20250829-20250902,死叉
601229.SH,20250829-20250902,死叉
601298.SH,20250829-20250902,死叉
601328.SH,20250829-20250902,死叉
601330.SH,20250829-20250902,死叉
601665.SH,20250829-20250902,死叉
601728.SH,20250829-20250902,死叉
601799.SH,20250829-20250902,死叉
601816.SH,20250829-20250902,死叉
601818.SH,20250829-20250902,死叉
601825.SH,20250829-20250902,死叉
601838.SH,20250829-20250902,死叉
601900.SH,20250829-20250902,死叉
601918.SH,20250829-20250902,死叉
601939.SH,20250829-20250902,死叉
601952.SH,20250829-20250902,死叉
601963.SH,20250829-20250902,死叉
601985.SH,20250829-20250902,死叉
601998.SH,20250829-20250902,死叉
603007.SH,20250829-20250902,死叉
603016.SH,20250829-20250902,死叉
603095.SH,20250829-20250902,死叉
603117.SH,20250829-20250902,死叉
603121.SH,20250829-20250902,死叉
603156.SH,20250829-20250902,死叉
603193.SH,20250829-20250902,死叉
603195.SH,20250829-20250902,死叉
603208.SH,20250829-20250902,死叉
603214.SH,20250829-20250902,死叉
603223.SH,20250829-20250902,死叉
603262.SH,20250829-20250902,死叉
603345.SH,20250829-20250902,死叉
603370.SH,20250902,数据为空
603378.SH,20250829-20250902,死叉
603388.SH,20250829-20250902,死叉
603392.SH,20250829-20250902,死叉
603398.SH,20250829-20250902,死叉
603529.SH,20250829-20250902,死叉
603557.SH,20250829-20250902,死叉
603559.SH,20250829-20250902,死叉
603578.SH,20250829-20250902,死叉
603580.SH,20250829-20250902,死叉
603596.SH,20250829-20250902,死叉
603666.SH,20250829-20250902,死叉
603693.SH,20250829-20250902,死叉
603718.SH,20250829-20250902,死叉
603803.SH,20250829-20250902,死叉
603819.SH,20250829-20250902,死叉
603825.SH,20250829-20250902,死叉
603828.SH,20250829-20250902,死叉
603833.SH,20250829-20250902,死叉
603843.SH,20250829-20250902,死叉
603877.SH,20250829-20250902,死叉
603883.SH,20250829-20250902,死叉
603885.SH,20250829-20250902,死叉
603939.SH,20250829-20250902,死叉
603949.SH,20250829-20250902,死叉
603958.SH,20250829-20250902,死叉
603982.SH,20250829-20250902,死叉
603988.SH,20250829-20250902,死叉
603990.SH,20250829-20250902,死叉
603991.SH,20250829-20250902,死叉
605009.SH,20250829-20250902,死叉
605008.SH,20250829-20250902,死叉
605011.SH,20250829-20250902,死叉
605199.SH,20250829-20250902,死叉
605336.SH,20250829-20250902,死叉
605599.SH,20250829-20250902,死叉
688096.SH,20250829-20250902,死叉
688232.SH,20250829-20250902,死叉
688266.SH,20250829-20250902,死叉
688522.SH,20250829-20250902,死叉
688633.SH,20250829-20250902,死叉
688776.SH,20250829-20250902,死叉
830779.BJ,20250829-20250902,死叉
830809.BJ,20250829-20250902,死叉
830964.BJ,20250829-20250902,死叉
831087.BJ,20250829-20250902,死叉
831152.BJ,20250829-20250902,死叉
831278.BJ,20250829-20250902,死叉
831304.BJ,20250829-20250902,死叉
831627.BJ,20250829-20250902,死叉
831689.BJ,20250829-20250902,死叉
831726.BJ,20250829-20250902,死叉
831856.BJ,20250829-20250902,死叉
832000.BJ,20250829-20250902,死叉
832023.BJ,20250829-20250902,死叉
832171.BJ,20250829-20250902,死叉
832175.BJ,20250829-20250902,死叉
832419.BJ,20250829-20250902,死叉
832471.BJ,20250829-20250902,死叉
832982.BJ,20250829-20250902,死叉
833030.BJ,20250829-20250902,死叉
833075.BJ,20250829-20250902,死叉
833171.BJ,20250829-20250902,死叉
833230.BJ,20250829-20250902,死叉
833284.BJ,20250829-20250902,死叉
833429.BJ,20250829-20250902,死叉
833455.BJ,20250829-20250902,死叉
833533.BJ,20250829-20250902,死叉
833781.BJ,20250829-20250902,死叉
834014.BJ,20250829-20250902,死叉
834033.BJ,20250829-20250902,死叉
834765.BJ,20250829-20250902,死叉
835237.BJ,20250829-20250902,死叉
835305.BJ,20250829-20250902,死叉
835985.BJ,20250829-20250902,死叉
837023.BJ,20250829-20250902,死叉
836957.BJ,20250829-20250902,死叉
837046.BJ,20250829-20250902,死叉
837212.BJ,20250829-20250902,死叉
838275.BJ,20250829-20250902,死叉
838924.BJ,20250829-20250902,死叉
839680.BJ,20250825-20250827,死叉
839719.BJ,20250829-20250902,死叉
839725.BJ,20250829-20250902,死叉
870204.BJ,20250829-20250902,死叉
870299.BJ,20250829-20250902,死叉
870436.BJ,20250829-20250902,死叉
870866.BJ,20250829-20250902,死叉
871396.BJ,20250829-20250902,死叉
872351.BJ,20250829-20250902,死叉
872895.BJ,20250829-20250902,死叉
873122.BJ,20250829-20250902,死叉
873339.BJ,20250829-20250902,死叉
873576.BJ,20250829-20250902,死叉
873703.BJ,20250829-20250902,死叉
920002.BJ,20250829-20250902,死叉
920016.BJ,20250829-20250902,死叉
920008.BJ,20250829-20250902,死叉
920099.BJ,20250829-20250902,死叉
920108.BJ,20250829-20250902,死叉
920128.BJ,20250829-20250902,死叉
920167.BJ,20250829-20250902,死叉
920489.BJ,20250829-20250902,死叉
