ts_code,period,reason
000789.SZ,20250804,pass
000788.SZ,20250804,pass
000790.SZ,20250804,pass
000791.SZ,20250804,pass
000792.SZ,20250804,pass
000796.SZ,20250804,pass
000795.SZ,20250804,pass
000797.SZ,20250804,pass
000798.SZ,20250804,pass
000799.SZ,20250804,pass
000802.SZ,20250804,pass
000807.SZ,20250804,pass
000803.SZ,20250804,pass
000811.SZ,20250804,pass
000812.SZ,20250804,pass
000815.SZ,20250804,pass
000813.SZ,20250804,pass
000819.SZ,20250804,pass
000820.SZ,20250804,pass
000821.SZ,20250804,pass
000822.SZ,20250804,pass
000823.SZ,20250804,pass
000825.SZ,20250804,pass
000826.SZ,20250804,pass
000828.SZ,20250804,pass
000831.SZ,20250804,pass
000830.SZ,20250804,pass
000833.SZ,20250804,pass
000837.SZ,20250804,pass
000838.SZ,20250804,pass
000839.SZ,20250804,pass
000850.SZ,20250804,pass
000856.SZ,20250804,pass
000852.SZ,20250804,pass
000859.SZ,20250804,pass
000858.SZ,20250804,pass
000862.SZ,20250804,pass
000869.SZ,20250804,pass
000875.SZ,20250804,pass
000876.SZ,20250804,pass
000877.SZ,20250804,pass
000878.SZ,20250804,pass
000880.SZ,20250804,pass
000881.SZ,20250804,pass
000883.SZ,20250804,pass
000886.SZ,20250804,pass
000885.SZ,20250804,pass
000888.SZ,20250804,pass
000889.SZ,20250804,pass
000890.SZ,20250804,pass
000892.SZ,20250804,pass
000893.SZ,20250804,pass
000895.SZ,20250804,pass
000897.SZ,20250804,pass
000898.SZ,20250804,pass
000899.SZ,20250804,pass
000900.SZ,20250804,pass
000901.SZ,20250804,pass
000902.SZ,20250804,pass
000905.SZ,20250804,pass
000906.SZ,20250804,pass
000909.SZ,20250804,pass
000908.SZ,20250804,pass
000911.SZ,20250804,pass
000910.SZ,20250804,pass
000913.SZ,20250804,pass
000915.SZ,20250804,pass
000917.SZ,20250804,pass
000919.SZ,20250804,pass
000920.SZ,20250804,pass
000922.SZ,20250804,pass
000925.SZ,20250804,pass
000923.SZ,20250804,pass
000926.SZ,20250804,pass
000927.SZ,20250804,pass
000928.SZ,20250804,pass
000929.SZ,20250804,pass
000930.SZ,20250804,pass
000932.SZ,20250804,pass
000931.SZ,20250804,pass
000933.SZ,20250804,pass
000935.SZ,20250804,pass
000936.SZ,20250804,pass
000937.SZ,20250804,pass
000948.SZ,20250804,pass
000951.SZ,20250804,pass
000950.SZ,20250804,pass
000952.SZ,20250804,pass
000953.SZ,20250804,pass
000955.SZ,20250804,pass
000957.SZ,20250804,pass
000959.SZ,20250804,pass
000958.SZ,20250804,pass
000960.SZ,20250804,pass
000962.SZ,20250804,pass
000963.SZ,20250804,pass
000965.SZ,20250804,pass
000967.SZ,20250804,pass
000968.SZ,20250804,pass
000969.SZ,20250804,pass
000970.SZ,20250804,pass
000973.SZ,20250804,pass
000977.SZ,20250804,pass
000978.SZ,20250804,pass
000983.SZ,20250804,pass
000985.SZ,20250804,pass
000987.SZ,20250804,pass
000989.SZ,20250804,pass
000988.SZ,20250804,pass
000990.SZ,20250804,pass
000993.SZ,20250804,pass
000995.SZ,20250804,pass
000997.SZ,20250804,pass
001201.SZ,20250804,pass
001202.SZ,20250804,pass
001203.SZ,20250804,pass
001206.SZ,20250804,pass
001207.SZ,20250804,pass
001208.SZ,20250804,pass
001209.SZ,20250804,pass
001210.SZ,20250804,pass
001211.SZ,20250804,pass
001212.SZ,20250804,pass
001213.SZ,20250804,pass
001215.SZ,20250804,pass
001216.SZ,20250804,pass
001217.SZ,20250804,pass
001221.SZ,20250804,pass
001218.SZ,20250804,pass
001219.SZ,20250804,pass
001222.SZ,20250804,pass
001223.SZ,20250804,pass
001225.SZ,20250804,pass
001227.SZ,20250804,pass
001226.SZ,20250804,pass
001229.SZ,20250804,pass
001228.SZ,20250804,pass
001230.SZ,20250804,pass
001234.SZ,20250804,pass
001236.SZ,20250804,pass
001231.SZ,20250804,pass
001238.SZ,20250804,pass
001239.SZ,20250804,pass
001255.SZ,20250804,pass
001258.SZ,20250804,pass
001259.SZ,20250804,pass
001260.SZ,20250804,pass
001266.SZ,20250804,pass
001267.SZ,20250804,pass
001270.SZ,20250804,pass
001268.SZ,20250804,pass
001269.SZ,20250804,pass
001277.SZ,20250804,pass
001278.SZ,20250804,pass
001282.SZ,20250804,pass
001283.SZ,20250804,pass
001286.SZ,20250804,pass
001287.SZ,20250804,pass
001289.SZ,20250804,pass
001296.SZ,20250804,pass
001298.SZ,20250804,pass
001299.SZ,20250804,pass
001301.SZ,20250804,pass
001306.SZ,20250804,pass
001308.SZ,20250804,pass
001311.SZ,20250804,pass
001316.SZ,20250804,pass
001317.SZ,20250804,pass
001323.SZ,20250804,pass
001318.SZ,20250804,pass
001319.SZ,20250804,pass
001322.SZ,20250804,pass
001324.SZ,20250804,pass
001326.SZ,20250804,pass
001330.SZ,20250804,pass
001331.SZ,20250804,pass
001332.SZ,20250804,pass
001333.SZ,20250804,pass
001336.SZ,20250804,pass
001338.SZ,20250804,pass
001339.SZ,20250804,pass
001356.SZ,20250804,pass
001358.SZ,20250804,pass
001359.SZ,20250804,pass
001360.SZ,20250804,pass
001366.SZ,20250804,pass
001367.SZ,20250804,pass
001368.SZ,20250804,pass
001373.SZ,20250804,pass
001378.SZ,20250804,pass
001379.SZ,20250804,pass
001380.SZ,20250804,pass
001387.SZ,20250804,pass
001390.SZ,20250804,pass
001389.SZ,20250804,pass
001400.SZ,20250804,pass
001395.SZ,20250804,pass
001872.SZ,20250804,pass
001914.SZ,20250804,pass
001696.SZ,20250804,pass
001896.SZ,20250804,pass
001979.SZ,20250804,pass
002001.SZ,20250804,pass
002004.SZ,20250804,pass
002005.SZ,20250804,pass
002007.SZ,20250804,pass
002008.SZ,20250804,pass
002009.SZ,20250804,pass
002010.SZ,20250804,pass
002014.SZ,20250804,pass
002012.SZ,20250804,pass
002015.SZ,20250804,pass
002019.SZ,20250804,pass
002016.SZ,20250804,pass
002017.SZ,20250804,pass
002020.SZ,20250804,pass
002021.SZ,20250804,pass
002022.SZ,20250804,pass
002023.SZ,20250804,pass
002025.SZ,20250804,pass
002026.SZ,20250804,pass
002027.SZ,20250804,pass
002028.SZ,20250804,pass
002029.SZ,20250804,pass
002030.SZ,20250804,pass
002034.SZ,20250804,pass
002036.SZ,20250804,pass
002035.SZ,20250804,pass
002033.SZ,20250804,pass
002037.SZ,20250804,pass
002038.SZ,20250804,pass
002039.SZ,20250804,pass
002040.SZ,20250804,pass
002043.SZ,20250804,pass
002046.SZ,20250804,pass
002048.SZ,20250804,pass
002049.SZ,20250804,pass
002050.SZ,20250804,pass
002051.SZ,20250804,pass
002052.SZ,20250804,pass
002054.SZ,20250804,pass
002056.SZ,20250804,pass
002055.SZ,20250804,pass
002057.SZ,20250804,pass
002058.SZ,20250804,pass
002060.SZ,20250804,pass
002061.SZ,20250804,pass
002062.SZ,20250804,pass
002063.SZ,20250804,pass
002064.SZ,20250804,pass
002066.SZ,20250804,pass
002067.SZ,20250804,pass
002068.SZ,20250804,pass
002069.SZ,20250804,pass
002072.SZ,20250804,pass
002074.SZ,20250804,pass
002073.SZ,20250804,pass
002075.SZ,20250804,pass
002077.SZ,20250804,pass
002078.SZ,20250804,pass
002079.SZ,20250804,pass
002080.SZ,20250804,pass
002081.SZ,20250804,pass
002082.SZ,20250804,pass
002083.SZ,20250804,pass
002084.SZ,20250804,pass
002085.SZ,20250804,pass
002086.SZ,20250804,pass
002090.SZ,20250804,pass
002091.SZ,20250804,pass
002093.SZ,20250804,pass
002092.SZ,20250804,pass
002094.SZ,20250804,pass
002095.SZ,20250804,pass
002096.SZ,20250804,pass
002097.SZ,20250804,pass
002098.SZ,20250804,pass
002099.SZ,20250804,pass
002100.SZ,20250804,pass
002101.SZ,20250804,pass
002102.SZ,20250804,pass
002104.SZ,20250804,pass
002106.SZ,20250804,pass
002107.SZ,20250804,pass
002109.SZ,20250804,pass
002108.SZ,20250804,pass
002110.SZ,20250804,pass
002115.SZ,20250804,pass
002116.SZ,20250804,pass
002111.SZ,20250804,pass
002114.SZ,20250804,pass
002117.SZ,20250804,pass
002119.SZ,20250804,pass
002121.SZ,20250804,pass
002120.SZ,20250804,pass
002124.SZ,20250804,pass
002125.SZ,20250804,pass
002126.SZ,20250804,pass
002128.SZ,20250804,pass
002131.SZ,20250804,pass
002129.SZ,20250804,pass
002130.SZ,20250804,pass
002132.SZ,20250804,pass
002133.SZ,20250804,pass
002134.SZ,20250804,pass
002135.SZ,20250804,pass
002137.SZ,20250804,pass
002136.SZ,20250804,pass
002139.SZ,20250804,pass
002138.SZ,20250804,pass
002140.SZ,20250804,pass
002141.SZ,20250804,pass
002142.SZ,20250804,pass
002148.SZ,20250804,pass
002149.SZ,20250804,pass
002146.SZ,20250804,pass
002144.SZ,20250804,pass
002145.SZ,20250804,pass
002150.SZ,20250804,pass
002151.SZ,20250804,pass
002152.SZ,20250804,pass
002153.SZ,20250804,pass
002154.SZ,20250804,pass
002155.SZ,20250804,pass
002156.SZ,20250804,pass
002157.SZ,20250804,pass
002159.SZ,20250804,pass
002160.SZ,20250804,pass
002161.SZ,20250804,pass
002162.SZ,20250804,pass
002163.SZ,20250804,pass
002164.SZ,20250804,pass
002166.SZ,20250804,pass
002167.SZ,20250804,pass
002168.SZ,20250804,pass
002169.SZ,20250804,pass
002170.SZ,20250804,pass
002171.SZ,20250804,pass
002173.SZ,20250804,pass
002172.SZ,20250804,pass
002174.SZ,20250804,pass
002176.SZ,20250804,pass
002177.SZ,20250804,pass
002178.SZ,20250804,pass
002181.SZ,20250804,pass
002180.SZ,20250804,pass
002182.SZ,20250804,pass
002184.SZ,20250804,pass
002185.SZ,20250804,pass
002186.SZ,20250804,pass
002188.SZ,20250804,pass
002189.SZ,20250804,pass
002190.SZ,20250804,pass
002191.SZ,20250804,pass
002192.SZ,20250804,pass
002193.SZ,20250804,pass
002195.SZ,20250804,pass
002197.SZ,20250804,pass
002198.SZ,20250804,pass
002199.SZ,20250804,pass
002200.SZ,20250804,pass
002201.SZ,20250804,pass
002202.SZ,20250804,pass
002203.SZ,20250804,pass
002204.SZ,20250804,pass
002205.SZ,20250804,pass
002206.SZ,20250804,pass
002207.SZ,20250804,pass
002208.SZ,20250804,pass
002209.SZ,20250804,pass
002210.SZ,20250804,pass
002213.SZ,20250804,pass
002217.SZ,20250804,pass
002212.SZ,20250804,pass
002214.SZ,20250804,pass
002215.SZ,20250804,pass
002216.SZ,20250804,pass
002218.SZ,20250804,pass
002221.SZ,20250804,pass
002222.SZ,20250804,pass
002224.SZ,20250804,pass
002226.SZ,20250804,pass
002225.SZ,20250804,pass
002227.SZ,20250804,pass
002228.SZ,20250804,pass
002229.SZ,20250804,pass
002230.SZ,20250804,pass
002234.SZ,20250804,pass
002236.SZ,20250804,pass
002233.SZ,20250804,pass
002232.SZ,20250804,pass
002235.SZ,20250804,pass
002238.SZ,20250804,pass
002237.SZ,20250804,pass
002240.SZ,20250804,pass
002241.SZ,20250804,pass
002242.SZ,20250804,pass
002243.SZ,20250804,pass
002244.SZ,20250804,pass
002245.SZ,20250804,pass
002246.SZ,20250804,pass
002247.SZ,20250804,pass
002249.SZ,20250804,pass
002248.SZ,20250804,pass
002250.SZ,20250804,pass
002252.SZ,20250804,pass
002251.SZ,20250804,pass
002254.SZ,20250804,pass
002255.SZ,20250804,pass
002258.SZ,20250804,pass
