ts_code,period,reason
000411.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000415.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000417.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000419.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000420.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000421.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000422.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000423.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000425.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000426.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000428.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000429.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000430.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000488.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000498.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000501.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000503.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000504.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000505.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000506.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000507.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000509.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000510.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000513.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000514.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000516.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000517.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000518.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000519.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000520.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000521.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000523.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000524.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000525.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000526.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000528.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000529.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000530.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000531.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000532.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000533.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000534.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000536.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000537.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000538.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000539.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000541.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000543.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000544.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000545.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000546.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000547.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000548.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000550.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000551.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000552.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000553.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000554.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000555.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000557.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000558.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000559.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000560.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000561.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000563.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000564.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000565.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000566.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000567.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000568.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000570.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000571.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000572.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000573.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000576.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000581.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000582.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000586.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000589.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000590.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000591.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000592.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000593.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000595.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000596.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000597.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000598.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000599.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000600.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000601.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000603.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000605.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000607.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000608.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000609.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000610.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000612.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000615.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000617.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000619.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000620.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000623.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000625.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000626.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000627.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000628.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000629.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000630.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000631.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000632.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000633.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000635.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000636.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000637.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000638.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000639.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000650.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000651.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000652.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000655.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000656.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000657.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000659.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000661.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000663.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000665.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000668.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000669.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000670.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000672.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000676.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000677.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000678.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000679.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000680.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000681.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000682.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000683.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000685.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000686.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000688.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000690.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000691.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000692.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000695.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000697.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000698.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000700.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000701.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000702.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000703.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000705.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000707.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000708.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000709.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000710.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000711.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000712.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000713.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000715.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000716.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000717.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000718.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000719.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000720.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000721.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000722.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000723.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000725.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000726.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000727.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000728.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000729.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000731.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000733.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000735.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000736.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000737.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000738.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000739.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000750.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000751.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000752.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000753.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000755.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000756.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000757.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000758.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000759.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000761.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000762.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000766.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000767.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000768.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000776.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000777.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000778.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000779.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000782.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000783.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000785.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000786.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000788.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000789.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000790.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000791.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000792.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000793.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000795.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000796.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000797.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000798.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000799.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000800.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000801.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000802.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000803.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000807.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000809.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000810.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000811.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000812.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000813.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000815.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000816.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000818.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000819.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000820.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000821.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000822.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000823.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000825.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000826.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000828.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000829.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000830.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000831.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000833.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000837.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000838.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000839.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000848.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000850.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000851.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000852.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000856.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000858.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000859.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000860.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000862.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000863.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000868.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000869.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000875.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000876.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000877.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000878.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000880.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000881.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000882.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000883.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000885.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000886.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000887.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000888.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000889.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000890.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000892.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000893.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000895.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000897.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000898.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000899.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000900.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000901.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000902.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000903.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000905.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000906.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000908.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000909.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000910.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000911.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000912.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000913.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000915.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000917.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000919.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000920.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000921.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000922.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000923.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
000925.SZ,20250901,"screen:D60:ANY::C>O AND C>MA(C,5)"
