ts_code,period,reason
002058.SZ,20250828-20250901,死叉
002060.SZ,20250828-20250901,死叉
002061.SZ,20250828-20250901,死叉
002064.SZ,20250828-20250901,死叉
002074.SZ,20250828-20250901,死叉
002078.SZ,20250828-20250901,死叉
002081.SZ,20250828-20250901,死叉
002082.SZ,20250828-20250901,死叉
002083.SZ,20250828-20250901,死叉
002085.SZ,20250828-20250901,死叉
002086.SZ,20250828-20250901,死叉
002088.SZ,20250828-20250901,死叉
002092.SZ,20250828-20250901,死叉
002094.SZ,20250828-20250901,死叉
002096.SZ,20250828-20250901,死叉
002097.SZ,20250828-20250901,死叉
002100.SZ,20250828-20250901,死叉
002101.SZ,20250828-20250901,死叉
002105.SZ,20250828-20250901,死叉
002107.SZ,20250828-20250901,死叉
002108.SZ,20250828-20250901,死叉
002115.SZ,20250828-20250901,死叉
002116.SZ,20250828-20250901,死叉
002121.SZ,20250828-20250901,死叉
002124.SZ,20250828-20250901,死叉
002125.SZ,20250828-20250901,死叉
002133.SZ,20250828-20250901,死叉
002135.SZ,20250828-20250901,死叉
002136.SZ,20250828-20250901,死叉
002140.SZ,20250828-20250901,死叉
002145.SZ,20250828-20250901,死叉
002146.SZ,20250828-20250901,死叉
002148.SZ,20250828-20250901,死叉
002153.SZ,20250828-20250901,死叉
002155.SZ,20250828-20250901,死叉
002156.SZ,20250828-20250901,死叉
002159.SZ,20250828-20250901,死叉
002160.SZ,20250828-20250901,死叉
002164.SZ,20250828-20250901,死叉
002167.SZ,20250828-20250901,死叉
002170.SZ,20250828-20250901,死叉
002174.SZ,20250828-20250901,死叉
002176.SZ,20250828-20250901,死叉
002185.SZ,20250828-20250901,死叉
002188.SZ,20250828-20250901,死叉
002190.SZ,20250828-20250901,死叉
002192.SZ,20250828-20250901,死叉
002196.SZ,20250828-20250901,死叉
002198.SZ,20250828-20250901,死叉
002197.SZ,20250828-20250901,死叉
002200.SZ,20250828-20250901,死叉
002203.SZ,20250828-20250901,死叉
002202.SZ,20250828-20250901,死叉
002205.SZ,20250828-20250901,死叉
002207.SZ,20250828-20250901,死叉
002208.SZ,20250828-20250901,死叉
002210.SZ,20250828-20250901,死叉
002211.SZ,20250828-20250901,死叉
002214.SZ,20250828-20250901,死叉
002215.SZ,20250828-20250901,死叉
002216.SZ,20250828-20250901,死叉
002221.SZ,20250828-20250901,死叉
002223.SZ,20250828-20250901,死叉
002226.SZ,20250828-20250901,死叉
002228.SZ,20250828-20250901,死叉
002231.SZ,20250828-20250901,死叉
002234.SZ,20250828-20250901,死叉
002233.SZ,20250828-20250901,死叉
002237.SZ,20250828-20250901,死叉
002241.SZ,20250828-20250901,死叉
002243.SZ,20250828-20250901,死叉
002244.SZ,20250828-20250901,死叉
002250.SZ,20250828-20250901,死叉
002253.SZ,20250828-20250901,死叉
002254.SZ,20250828-20250901,死叉
002258.SZ,20250828-20250901,死叉
002255.SZ,20250828-20250901,死叉
002256.SZ,20250828-20250901,死叉
002262.SZ,20250828-20250901,死叉
002267.SZ,20250828-20250901,死叉
002271.SZ,20250828-20250901,死叉
002270.SZ,20250828-20250901,死叉
002275.SZ,20250828-20250901,死叉
002274.SZ,20250828-20250901,死叉
002277.SZ,20250828-20250901,死叉
002282.SZ,20250828-20250901,死叉
002286.SZ,20250828-20250901,死叉
002284.SZ,20250828-20250901,死叉
002285.SZ,20250828-20250901,死叉
002289.SZ,20250828-20250901,死叉
002291.SZ,20250828-20250901,死叉
002293.SZ,20250828-20250901,死叉
002294.SZ,20250828-20250901,死叉
002295.SZ,20250828-20250901,死叉
002299.SZ,20250828-20250901,死叉
002304.SZ,20250828-20250901,死叉
002305.SZ,20250828-20250901,死叉
002306.SZ,20250828-20250901,死叉
002309.SZ,20250828-20250901,死叉
002311.SZ,20250828-20250901,死叉
002312.SZ,20250828-20250901,死叉
002314.SZ,20250828-20250901,死叉
002315.SZ,20250828-20250901,死叉
002316.SZ,20250828-20250901,死叉
002318.SZ,20250828-20250901,死叉
002322.SZ,20250828-20250901,死叉
002323.SZ,20250828-20250901,死叉
002329.SZ,20250828-20250901,死叉
002333.SZ,20250828-20250901,死叉
002335.SZ,20250828-20250901,死叉
002337.SZ,20250828-20250901,死叉
002345.SZ,20250828-20250901,死叉
002346.SZ,20250828-20250901,死叉
002349.SZ,20250828-20250901,死叉
002348.SZ,20250828-20250901,死叉
002350.SZ,20250828-20250901,死叉
002353.SZ,20250828-20250901,死叉
002365.SZ,20250828-20250901,死叉
002366.SZ,20250828-20250901,死叉
002367.SZ,20250828-20250901,死叉
002368.SZ,20250828-20250901,死叉
002370.SZ,20250828-20250901,死叉
002372.SZ,20250828-20250901,死叉
002374.SZ,20250828-20250901,死叉
002375.SZ,20250828-20250901,死叉
002378.SZ,20250828-20250901,死叉
002379.SZ,20250828-20250901,死叉
002380.SZ,20250828-20250901,死叉
002385.SZ,20250828-20250901,死叉
002384.SZ,20250828-20250901,死叉
002386.SZ,20250828-20250901,死叉
002389.SZ,20250828-20250901,死叉
002392.SZ,20250828-20250901,死叉
002393.SZ,20250828-20250901,死叉
002397.SZ,20250828-20250901,死叉
002398.SZ,20250828-20250901,死叉
002399.SZ,20250828-20250901,死叉
002407.SZ,20250828-20250901,死叉
002420.SZ,20250828-20250901,死叉
002428.SZ,20250828-20250901,死叉
002430.SZ,20250828-20250901,死叉
002432.SZ,20250828-20250901,死叉
002436.SZ,20250828-20250901,死叉
002438.SZ,20250828-20250901,死叉
002440.SZ,20250828-20250901,死叉
002441.SZ,20250828-20250901,死叉
002443.SZ,20250828-20250901,死叉
002446.SZ,20250828-20250901,死叉
002448.SZ,20250828-20250901,死叉
002452.SZ,20250828-20250901,死叉
002455.SZ,20250828-20250901,死叉
002458.SZ,20250828-20250901,死叉
002460.SZ,20250828-20250901,死叉
002462.SZ,20250828-20250901,死叉
002461.SZ,20250828-20250901,死叉
002471.SZ,20250828-20250901,死叉
002476.SZ,20250828-20250901,死叉
002478.SZ,20250828-20250901,死叉
002480.SZ,20250828-20250901,死叉
002481.SZ,20250828-20250901,死叉
002482.SZ,20250828-20250901,死叉
002483.SZ,20250828-20250901,死叉
002484.SZ,20250828-20250901,死叉
002486.SZ,20250828-20250901,死叉
002487.SZ,20250828-20250901,死叉
002488.SZ,20250828-20250901,死叉
002493.SZ,20250828-20250901,死叉
002507.SZ,20250828-20250901,死叉
002497.SZ,20250828-20250901,死叉
002511.SZ,20250828-20250901,死叉
002513.SZ,20250828-20250901,死叉
002516.SZ,20250827-20250829,死叉
002517.SZ,20250828-20250901,死叉
002514.SZ,20250828-20250901,死叉
002524.SZ,20250828-20250901,死叉
002527.SZ,20250828-20250901,死叉
002530.SZ,20250828-20250901,死叉
002532.SZ,20250828-20250901,死叉
002537.SZ,20250828-20250901,死叉
002539.SZ,20250828-20250901,死叉
002538.SZ,20250828-20250901,死叉
002545.SZ,20250828-20250901,死叉
002544.SZ,20250828-20250901,死叉
002550.SZ,20250828-20250901,死叉
002557.SZ,20250828-20250901,死叉
002555.SZ,20250828-20250901,死叉
002558.SZ,20250828-20250901,死叉
002556.SZ,20250828-20250901,死叉
002559.SZ,20250828-20250901,死叉
002560.SZ,20250828-20250901,死叉
002561.SZ,20250828-20250901,死叉
002564.SZ,20250828-20250901,死叉
002568.SZ,20250828-20250901,死叉
002567.SZ,20250828-20250901,死叉
002569.SZ,20250828-20250901,死叉
002572.SZ,20250828-20250901,死叉
002573.SZ,20250828-20250901,死叉
002574.SZ,20250828-20250901,死叉
002575.SZ,20250828-20250901,死叉
002578.SZ,20250828-20250901,死叉
002580.SZ,20250828-20250901,死叉
002581.SZ,20250828-20250901,死叉
002588.SZ,20250828-20250901,死叉
002590.SZ,20250828-20250901,死叉
002591.SZ,20250828-20250901,死叉
002592.SZ,20250828-20250901,死叉
002602.SZ,20250828-20250901,死叉
002601.SZ,20250828-20250901,死叉
002603.SZ,20250828-20250901,死叉
002606.SZ,20250828-20250901,死叉
002609.SZ,20250828-20250901,死叉
002608.SZ,20250828-20250901,死叉
002612.SZ,20250828-20250901,死叉
002620.SZ,20250828-20250901,死叉
002616.SZ,20250828-20250901,死叉
002622.SZ,20250828-20250901,死叉
002615.SZ,20250828-20250901,死叉
002623.SZ,20250828-20250901,死叉
002624.SZ,20250828-20250901,死叉
002625.SZ,20250828-20250901,死叉
002627.SZ,20250828-20250901,死叉
002629.SZ,20250828-20250901,死叉
002632.SZ,20250828-20250901,死叉
002639.SZ,20250828-20250901,死叉
002641.SZ,20250828-20250901,死叉
002646.SZ,20250828-20250901,死叉
002650.SZ,20250828-20250901,死叉
002651.SZ,20250828-20250901,死叉
002658.SZ,20250828-20250901,死叉
002657.SZ,20250828-20250901,死叉
002660.SZ,20250828-20250901,死叉
002664.SZ,20250828-20250901,死叉
002669.SZ,20250828-20250901,死叉
002671.SZ,20250828-20250901,死叉
002672.SZ,20250828-20250901,死叉
002674.SZ,20250828-20250901,死叉
002675.SZ,20250828-20250901,死叉
002678.SZ,20250828-20250901,死叉
002679.SZ,20250828-20250901,死叉
002683.SZ,20250828-20250901,死叉
002686.SZ,20250828-20250901,死叉
002690.SZ,20250828-20250901,死叉
002692.SZ,20250828-20250901,死叉
002691.SZ,20250828-20250901,死叉
002694.SZ,20250828-20250901,死叉
002693.SZ,20250828-20250901,死叉
002697.SZ,20250828-20250901,死叉
002700.SZ,20250828-20250901,死叉
002698.SZ,20250828-20250901,死叉
002701.SZ,20250828-20250901,死叉
002702.SZ,20250828-20250901,死叉
002707.SZ,20250828-20250901,死叉
002709.SZ,20250828-20250901,死叉
002715.SZ,20250828-20250901,死叉
002714.SZ,20250828-20250901,死叉
002716.SZ,20250828-20250901,死叉
002717.SZ,20250828-20250901,死叉
002718.SZ,20250828-20250901,死叉
002719.SZ,20250828-20250901,死叉
002722.SZ,20250828-20250901,死叉
002727.SZ,20250828-20250901,死叉
002732.SZ,20250828-20250901,死叉
002735.SZ,20250828-20250901,死叉
002733.SZ,20250828-20250901,死叉
002737.SZ,20250828-20250901,死叉
002741.SZ,20250828-20250901,死叉
002739.SZ,20250828-20250901,死叉
002746.SZ,20250828-20250901,死叉
002748.SZ,20250828-20250901,死叉
002756.SZ,20250828-20250901,死叉
002755.SZ,20250828-20250901,死叉
002759.SZ,20250828-20250901,死叉
002758.SZ,20250828-20250901,死叉
002760.SZ,20250828-20250901,死叉
002763.SZ,20250828-20250901,死叉
002765.SZ,20250828-20250901,死叉
002768.SZ,20250828-20250901,死叉
002769.SZ,20250828-20250901,死叉
002772.SZ,20250828-20250901,死叉
002773.SZ,20250828-20250901,死叉
002778.SZ,20250828-20250901,死叉
002779.SZ,20250828-20250901,死叉
002783.SZ,20250828-20250901,死叉
002787.SZ,20250828-20250901,死叉
002788.SZ,20250828-20250901,死叉
002789.SZ,20250828-20250901,死叉
002796.SZ,20250828-20250901,死叉
002799.SZ,20250828-20250901,死叉
002801.SZ,20250828-20250901,死叉
002805.SZ,20250828-20250901,死叉
002806.SZ,20250828-20250901,死叉
002808.SZ,20250828-20250901,死叉
002807.SZ,20250828-20250901,死叉
002812.SZ,20250828-20250901,死叉
002816.SZ,20250828-20250901,死叉
002818.SZ,20250828-20250901,死叉
002821.SZ,20250828-20250901,死叉
002822.SZ,20250828-20250901,死叉
002824.SZ,20250828-20250901,死叉
002825.SZ,20250828-20250901,死叉
002830.SZ,20250828-20250901,死叉
002832.SZ,20250828-20250901,死叉
002836.SZ,20250828-20250901,死叉
002840.SZ,20250828-20250901,死叉
002841.SZ,20250828-20250901,死叉
002846.SZ,20250828-20250901,死叉
002847.SZ,20250828-20250901,死叉
002850.SZ,20250828-20250901,死叉
002852.SZ,20250828-20250901,死叉
002853.SZ,20250828-20250901,死叉
002856.SZ,20250828-20250901,死叉
002858.SZ,20250828-20250901,死叉
002861.SZ,20250828-20250901,死叉
002862.SZ,20250828-20250901,死叉
002863.SZ,20250828-20250901,死叉
002864.SZ,20250828-20250901,死叉
002866.SZ,20250828-20250901,死叉
002867.SZ,20250828-20250901,死叉
002875.SZ,20250828-20250901,死叉
002873.SZ,20250828-20250901,死叉
002878.SZ,20250828-20250901,死叉
002882.SZ,20250828-20250901,死叉
002880.SZ,20250828-20250901,死叉
002883.SZ,20250828-20250901,死叉
002884.SZ,20250828-20250901,死叉
002888.SZ,20250828-20250901,死叉
002887.SZ,20250828-20250901,死叉
002893.SZ,20250828-20250901,死叉
002891.SZ,20250828-20250901,死叉
002895.SZ,20250828-20250901,死叉
002896.SZ,20250828-20250901,死叉
002897.SZ,20250828-20250901,死叉
002900.SZ,20250828-20250901,死叉
002903.SZ,20250828-20250901,死叉
002907.SZ,20250828-20250901,死叉
002917.SZ,20250828-20250901,死叉
002920.SZ,20250828-20250901,死叉
002921.SZ,20250828-20250901,死叉
002922.SZ,20250828-20250901,死叉
002926.SZ,20250828-20250901,死叉
002929.SZ,20250828-20250901,死叉
002928.SZ,20250828-20250901,死叉
002933.SZ,20250828-20250901,死叉
002932.SZ,20250828-20250901,死叉
002936.SZ,20250828-20250901,死叉
002946.SZ,20250828-20250901,死叉
002948.SZ,20250828-20250901,死叉
002951.SZ,20250828-20250901,死叉
002956.SZ,20250828-20250901,死叉
002953.SZ,20250828-20250901,死叉
002957.SZ,20250828-20250901,死叉
002958.SZ,20250828-20250901,死叉
002960.SZ,20250828-20250901,死叉
002961.SZ,20250828-20250901,死叉
002965.SZ,20250828-20250901,死叉
002968.SZ,20250828-20250901,死叉
002969.SZ,20250828-20250901,死叉
002970.SZ,20250828-20250901,死叉
002973.SZ,20250828-20250901,死叉
002975.SZ,20250828-20250901,死叉
002981.SZ,20250828-20250901,死叉
002982.SZ,20250828-20250901,死叉
002986.SZ,20250828-20250901,死叉
002987.SZ,20250828-20250901,死叉
002988.SZ,20250828-20250901,死叉
002989.SZ,20250828-20250901,死叉
002991.SZ,20250828-20250901,死叉
002995.SZ,20250828-20250901,死叉
002997.SZ,20250828-20250901,死叉
002998.SZ,20250828-20250901,死叉
002999.SZ,20250828-20250901,死叉
003000.SZ,20250828-20250901,死叉
003001.SZ,20250828-20250901,死叉
003002.SZ,20250828-20250901,死叉
003005.SZ,20250828-20250901,死叉
003008.SZ,20250828-20250901,死叉
003009.SZ,20250828-20250901,死叉
003010.SZ,20250828-20250901,死叉
003011.SZ,20250828-20250901,死叉
003013.SZ,20250828-20250901,死叉
003017.SZ,20250828-20250901,死叉
003018.SZ,20250828-20250901,死叉
003020.SZ,20250828-20250901,死叉
003019.SZ,20250828-20250901,死叉
003022.SZ,20250828-20250901,死叉
003023.SZ,20250828-20250901,死叉
003025.SZ,20250828-20250901,死叉
003029.SZ,20250828-20250901,死叉
003030.SZ,20250828-20250901,死叉
003036.SZ,20250828-20250901,死叉
003033.SZ,20250828-20250901,死叉
003037.SZ,20250828-20250901,死叉
003038.SZ,20250828-20250901,死叉
003039.SZ,20250828-20250901,死叉
003043.SZ,20250828-20250901,死叉
300001.SZ,20250828-20250901,死叉
300007.SZ,20250828-20250901,死叉
300006.SZ,20250828-20250901,死叉
300011.SZ,20250828-20250901,死叉
300014.SZ,20250828-20250901,死叉
300015.SZ,20250828-20250901,死叉
300019.SZ,20250828-20250901,死叉
300016.SZ,20250828-20250901,死叉
300026.SZ,20250828-20250901,死叉
300035.SZ,20250828-20250901,死叉
300039.SZ,20250828-20250901,死叉
300043.SZ,20250828-20250901,死叉
300045.SZ,20250828-20250901,死叉
300044.SZ,20250828-20250901,死叉
300048.SZ,20250828-20250901,死叉
300063.SZ,20250828-20250901,死叉
300068.SZ,20250828-20250901,死叉
300072.SZ,20250828-20250901,死叉
300073.SZ,20250828-20250901,死叉
300082.SZ,20250828-20250901,死叉
300087.SZ,20250828-20250901,死叉
300092.SZ,20250828-20250901,死叉
300095.SZ,20250828-20250901,死叉
300100.SZ,20250828-20250901,死叉
300105.SZ,20250828-20250901,死叉
300106.SZ,20250828-20250901,死叉
300107.SZ,20250828-20250901,死叉
300111.SZ,20250828-20250901,死叉
300115.SZ,20250828-20250901,死叉
300119.SZ,20250828-20250901,死叉
300121.SZ,20250828-20250901,死叉
300124.SZ,20250828-20250901,死叉
300125.SZ,20250828-20250901,死叉
300128.SZ,20250828-20250901,死叉
300132.SZ,20250828-20250901,死叉
300137.SZ,20250828-20250901,死叉
300139.SZ,20250828-20250901,死叉
300138.SZ,20250828-20250901,死叉
300147.SZ,20250828-20250901,死叉
300146.SZ,20250828-20250901,死叉
300149.SZ,20250828-20250901,死叉
300153.SZ,20250828-20250901,死叉
300154.SZ,20250828-20250901,死叉
300159.SZ,20250828-20250901,死叉
300163.SZ,20250828-20250901,死叉
300169.SZ,20250828-20250901,死叉
300167.SZ,20250828-20250901,死叉
300173.SZ,20250828-20250901,死叉
300174.SZ,20250828-20250901,死叉
300175.SZ,20250828-20250901,死叉
300180.SZ,20250828-20250901,死叉
300176.SZ,20250828-20250901,死叉
300187.SZ,20250828-20250901,死叉
300191.SZ,20250828-20250901,死叉
300193.SZ,20250828-20250901,死叉
300195.SZ,20250828-20250901,死叉
300197.SZ,20250828-20250901,死叉
300199.SZ,20250828-20250901,死叉
300204.SZ,20250828-20250901,死叉
300207.SZ,20250828-20250901,死叉
300206.SZ,20250828-20250901,死叉
300221.SZ,20250828-20250901,死叉
300228.SZ,20250828-20250901,死叉
300229.SZ,20250828-20250901,死叉
300233.SZ,20250828-20250901,死叉
300238.SZ,20250828-20250901,死叉
300239.SZ,20250828-20250901,死叉
300243.SZ,20250828-20250901,死叉
300244.SZ,20250828-20250901,死叉
300246.SZ,20250828-20250901,死叉
300247.SZ,20250828-20250901,死叉
300256.SZ,20250828-20250901,死叉
300257.SZ,20250828-20250901,死叉
300258.SZ,20250828-20250901,死叉
300268.SZ,20250828-20250901,死叉
300276.SZ,20250828-20250901,死叉
300281.SZ,20250828-20250901,死叉
300285.SZ,20250828-20250901,死叉
300286.SZ,20250828-20250901,死叉
300288.SZ,20250828-20250901,死叉
300289.SZ,20250828-20250901,死叉
300291.SZ,20250828-20250901,死叉
