ts_code,period,reason
001322.SZ,20251027-20251029,死叉
001323.SZ,20251027-20251029,死叉
001324.SZ,20251027-20251029,死叉
001328.SZ,20251027-20251029,死叉
001335.SZ,20251027-20251029,死叉
001338.SZ,20251027-20251029,死叉
001339.SZ,20251027-20251029,死叉
001356.SZ,20251027-20251029,死叉
001367.SZ,20251027-20251029,死叉
001373.SZ,20251027-20251029,死叉
001387.SZ,20251027-20251029,死叉
001388.SZ,20251027-20251029,死叉
001391.SZ,20251027-20251029,死叉
001395.SZ,20251027-20251029,死叉
001400.SZ,20251027-20251029,死叉
001696.SZ,20251027-20251029,死叉
001965.SZ,20251027-20251029,死叉
001914.SZ,20251027-20251029,死叉
002003.SZ,20251027-20251029,死叉
002009.SZ,20251027-20251029,死叉
002012.SZ,20251027-20251029,死叉
002014.SZ,20251027-20251029,死叉
002015.SZ,20251027-20251029,死叉
002019.SZ,20251027-20251029,死叉
002022.SZ,20251027-20251029,死叉
002024.SZ,20251027-20251029,死叉
002025.SZ,20251027-20251029,死叉
002027.SZ,20251027-20251029,死叉
002030.SZ,20251027-20251029,死叉
002031.SZ,20251027-20251029,死叉
002032.SZ,20251027-20251029,死叉
002033.SZ,20251027-20251029,死叉
002034.SZ,20251027-20251029,死叉
002035.SZ,20251027-20251029,死叉
002036.SZ,20251027-20251029,死叉
002037.SZ,20251027-20251029,死叉
002038.SZ,20251027-20251029,死叉
002041.SZ,20251027-20251029,死叉
002042.SZ,20251027-20251029,死叉
002044.SZ,20251027-20251029,死叉
002045.SZ,20251027-20251029,死叉
002051.SZ,20251027-20251029,死叉
002055.SZ,20251027-20251029,死叉
002068.SZ,20251027-20251029,死叉
002069.SZ,20251027-20251029,死叉
002073.SZ,20251027-20251029,死叉
002075.SZ,20251027-20251029,死叉
002078.SZ,20251027-20251029,死叉
002086.SZ,20251027-20251029,死叉
002092.SZ,20251027-20251029,死叉
002093.SZ,20251027-20251029,死叉
002094.SZ,20251027-20251029,死叉
002095.SZ,20251027-20251029,死叉
002096.SZ,20251027-20251029,死叉
002097.SZ,20251027-20251029,死叉
002098.SZ,20251027-20251029,死叉
002099.SZ,20251027-20251029,死叉
002101.SZ,20251027-20251029,死叉
002102.SZ,20251027-20251029,死叉
002103.SZ,20251027-20251029,死叉
002104.SZ,20251027-20251029,死叉
002105.SZ,20251027-20251029,死叉
002107.SZ,20251027-20251029,死叉
002111.SZ,20251027-20251029,死叉
002112.SZ,20251027-20251029,死叉
002117.SZ,20251027-20251029,死叉
002120.SZ,20251027-20251029,死叉
002122.SZ,20251027-20251029,死叉
002123.SZ,20251027-20251029,死叉
002124.SZ,20251027-20251029,死叉
002127.SZ,20251027-20251029,死叉
002134.SZ,20251027-20251029,死叉
002137.SZ,20251027-20251029,死叉
002139.SZ,20251027-20251029,死叉
002142.SZ,20251027-20251029,死叉
002148.SZ,20251027-20251029,死叉
002149.SZ,20251027-20251029,死叉
002152.SZ,20251027-20251029,死叉
002153.SZ,20251027-20251029,死叉
002159.SZ,20251027-20251029,死叉
002162.SZ,20251027-20251029,死叉
002165.SZ,20251027-20251029,死叉
002166.SZ,20251027-20251029,死叉
002174.SZ,20251027-20251029,死叉
002175.SZ,20251027-20251029,死叉
002178.SZ,20251027-20251029,死叉
002179.SZ,20251027-20251029,死叉
002180.SZ,20251027-20251029,死叉
002186.SZ,20251027-20251029,死叉
002187.SZ,20251027-20251029,死叉
002189.SZ,20251027-20251029,死叉
002193.SZ,20251027-20251029,死叉
002194.SZ,20251027-20251029,死叉
002196.SZ,20251027-20251029,死叉
002198.SZ,20251027-20251029,死叉
002209.SZ,20251027-20251029,死叉
002215.SZ,20251027-20251029,死叉
002216.SZ,20251027-20251029,死叉
002221.SZ,20251027-20251029,死叉
002224.SZ,20251027-20251029,死叉
002225.SZ,20251027-20251029,死叉
002229.SZ,20251027-20251029,死叉
002231.SZ,20251027-20251029,死叉
002234.SZ,20251027-20251029,死叉
002235.SZ,20251027-20251029,死叉
002242.SZ,20251027-20251029,死叉
002252.SZ,20251027-20251029,死叉
002254.SZ,20251027-20251029,死叉
002259.SZ,20251027-20251029,死叉
002264.SZ,20251027-20251029,死叉
002265.SZ,20251027-20251029,死叉
002268.SZ,20251027-20251029,死叉
002274.SZ,20251027-20251029,死叉
002277.SZ,20251027-20251029,死叉
002282.SZ,20251027-20251029,死叉
002283.SZ,20251027-20251029,死叉
002285.SZ,20251027-20251029,死叉
002286.SZ,20251027-20251029,死叉
002287.SZ,20251027-20251029,死叉
002292.SZ,20251027-20251029,死叉
002296.SZ,20251027-20251029,死叉
002300.SZ,20251027-20251029,死叉
002301.SZ,20251027-20251029,死叉
002305.SZ,20251027-20251029,死叉
002306.SZ,20251027-20251029,死叉
002309.SZ,20251027-20251029,死叉
002311.SZ,20251027-20251029,死叉
002312.SZ,20251027-20251029,死叉
002313.SZ,20251027-20251029,死叉
002315.SZ,20251027-20251029,死叉
002317.SZ,20251027-20251029,死叉
002319.SZ,20251027-20251029,死叉
002327.SZ,20251027-20251029,死叉
002329.SZ,20251027-20251029,死叉
002330.SZ,20251027-20251029,死叉
002332.SZ,20251027-20251029,死叉
002343.SZ,20251027-20251029,死叉
002345.SZ,20251027-20251029,死叉
002347.SZ,20251027-20251029,死叉
002349.SZ,20251027-20251029,死叉
002351.SZ,20251027-20251029,死叉
002352.SZ,20251027-20251029,死叉
002354.SZ,20251027-20251029,死叉
002355.SZ,20251027-20251029,死叉
002357.SZ,20251027-20251029,死叉
002358.SZ,20251027-20251029,死叉
002360.SZ,20251027-20251029,死叉
002361.SZ,20251027-20251029,死叉
002362.SZ,20251027-20251029,死叉
002365.SZ,20251027-20251029,死叉
002367.SZ,20251027-20251029,死叉
002369.SZ,20251027-20251029,死叉
002372.SZ,20251027-20251029,死叉
002374.SZ,20251027-20251029,死叉
002376.SZ,20251027-20251029,死叉
002377.SZ,20251027-20251029,死叉
002382.SZ,20251027-20251029,死叉
002381.SZ,20251027-20251029,死叉
002383.SZ,20251027-20251029,死叉
002385.SZ,20251027-20251029,死叉
002387.SZ,20251027-20251029,死叉
002389.SZ,20251027-20251029,死叉
002391.SZ,20251027-20251029,死叉
002395.SZ,20251027-20251029,死叉
002396.SZ,20251027-20251029,死叉
002398.SZ,20251027-20251029,死叉
002399.SZ,20251027-20251029,死叉
002401.SZ,20251027-20251029,死叉
002403.SZ,20251027-20251029,死叉
002404.SZ,20251027-20251029,死叉
002406.SZ,20251027-20251029,死叉
002408.SZ,20251027-20251029,死叉
002412.SZ,20251027-20251029,死叉
002413.SZ,20251027-20251029,死叉
002419.SZ,20251027-20251029,死叉
002421.SZ,20251027-20251029,死叉
002422.SZ,20251027-20251029,死叉
002427.SZ,20251027-20251029,死叉
002431.SZ,20251027-20251029,死叉
002437.SZ,20251027-20251029,死叉
002439.SZ,20251027-20251029,死叉
002440.SZ,20251027-20251029,死叉
002442.SZ,20251027-20251029,死叉
002444.SZ,20251027-20251029,死叉
002449.SZ,20251027-20251029,死叉
002451.SZ,20251027-20251029,死叉
002455.SZ,20251027-20251029,死叉
002456.SZ,20251027-20251029,死叉
002457.SZ,20251027-20251029,死叉
002458.SZ,20251027-20251029,死叉
002461.SZ,20251027-20251029,死叉
002462.SZ,20251027-20251029,死叉
002465.SZ,20251027-20251029,死叉
002467.SZ,20251027-20251029,死叉
002485.SZ,20251027-20251029,死叉
002488.SZ,20251027-20251029,死叉
002489.SZ,20251027-20251029,死叉
002491.SZ,20251027-20251029,死叉
002496.SZ,20251027-20251029,死叉
002506.SZ,20251027-20251029,死叉
002507.SZ,20251027-20251029,死叉
002508.SZ,20251027-20251029,死叉
002510.SZ,20251027-20251029,死叉
002512.SZ,20251027-20251029,死叉
002519.SZ,20251027-20251029,死叉
002520.SZ,20251027-20251029,死叉
002522.SZ,20251027-20251029,死叉
002524.SZ,20251027-20251029,死叉
002526.SZ,20251027-20251029,死叉
002535.SZ,20251027-20251029,死叉
002537.SZ,20251027-20251029,死叉
002539.SZ,20251027-20251029,死叉
002543.SZ,20251027-20251029,死叉
002550.SZ,20251027-20251029,死叉
002551.SZ,20251027-20251029,死叉
002556.SZ,20251027-20251029,死叉
002557.SZ,20251027-20251029,死叉
002561.SZ,20251027-20251029,死叉
002566.SZ,20251027-20251029,死叉
002567.SZ,20251027-20251029,死叉
002569.SZ,20251027-20251029,死叉
002570.SZ,20251027-20251029,死叉
002572.SZ,20251027-20251029,死叉
002573.SZ,20251027-20251029,死叉
002574.SZ,20251027-20251029,死叉
002575.SZ,20251027-20251029,死叉
002577.SZ,20251027-20251029,死叉
002579.SZ,20251027-20251029,死叉
002580.SZ,20251027-20251029,死叉
002581.SZ,20251027-20251029,死叉
002582.SZ,20251027-20251029,死叉
002583.SZ,20251027-20251029,死叉
002584.SZ,20251027-20251029,死叉
002587.SZ,20251027-20251029,死叉
002589.SZ,20251027-20251029,死叉
002590.SZ,20251027-20251029,死叉
002594.SZ,20251027-20251029,死叉
002595.SZ,20251027-20251029,死叉
002597.SZ,20251027-20251029,死叉
002598.SZ,20251027-20251029,死叉
002599.SZ,20251027-20251029,死叉
002605.SZ,20251027-20251029,死叉
002607.SZ,20251027-20251029,死叉
002606.SZ,20251027-20251029,死叉
002609.SZ,20251027-20251029,死叉
002612.SZ,20251027-20251029,死叉
002614.SZ,20251027-20251029,死叉
002615.SZ,20251027-20251029,死叉
002616.SZ,20251027-20251029,死叉
002622.SZ,20251027-20251029,死叉
002623.SZ,20251027-20251029,死叉
002635.SZ,20251027-20251029,死叉
002639.SZ,20251027-20251029,死叉
002640.SZ,20251027-20251029,死叉
002644.SZ,20251027-20251029,死叉
002646.SZ,20251027-20251029,死叉
002648.SZ,20251027-20251029,死叉
002649.SZ,20251027-20251029,死叉
002651.SZ,20251027-20251029,死叉
002653.SZ,20251027-20251029,死叉
002655.SZ,20251027-20251029,死叉
002657.SZ,20251027-20251029,死叉
002660.SZ,20251027-20251029,死叉
002661.SZ,20251027-20251029,死叉
002667.SZ,20251027-20251029,死叉
002668.SZ,20251027-20251029,死叉
002675.SZ,20251027-20251029,死叉
002676.SZ,20251027-20251029,死叉
002681.SZ,20251027-20251029,死叉
002685.SZ,20251027-20251029,死叉
002687.SZ,20251027-20251029,死叉
002688.SZ,20251027-20251029,死叉
002691.SZ,20251027-20251029,死叉
002693.SZ,20251027-20251029,死叉
002694.SZ,20251027-20251029,死叉
002697.SZ,20251027-20251029,死叉
002698.SZ,20251027-20251029,死叉
002700.SZ,20251027-20251029,死叉
002707.SZ,20251027-20251029,死叉
002712.SZ,20251027-20251029,死叉
002717.SZ,20251027-20251029,死叉
002721.SZ,20251027-20251029,死叉
002722.SZ,20251027-20251029,死叉
002723.SZ,20251027-20251029,死叉
002726.SZ,20251027-20251029,死叉
002727.SZ,20251027-20251029,死叉
002729.SZ,20251027-20251029,死叉
002730.SZ,20251027-20251029,死叉
002731.SZ,20251027-20251029,死叉
002734.SZ,20251027-20251029,死叉
002737.SZ,20251027-20251029,死叉
002739.SZ,20251027-20251029,死叉
002742.SZ,20251027-20251029,死叉
002743.SZ,20251027-20251029,死叉
002749.SZ,20251027-20251029,死叉
002755.SZ,20251027-20251029,死叉
002757.SZ,20251027-20251029,死叉
002758.SZ,20251027-20251029,死叉
002761.SZ,20251027-20251029,死叉
002771.SZ,20251027-20251029,死叉
002773.SZ,20251027-20251029,死叉
002774.SZ,20251027-20251029,死叉
002777.SZ,20251027-20251029,死叉
002786.SZ,20251027-20251029,死叉
002788.SZ,20251027-20251029,死叉
002791.SZ,20251027-20251029,死叉
002793.SZ,20251027-20251029,死叉
002798.SZ,20251027-20251029,死叉
002799.SZ,20251027-20251029,死叉
002801.SZ,20251027-20251029,死叉
002802.SZ,20251027-20251029,死叉
002806.SZ,20251027-20251029,死叉
002809.SZ,20251027-20251029,死叉
002818.SZ,20251027-20251029,死叉
002819.SZ,20251027-20251029,死叉
002826.SZ,20251027-20251029,死叉
002827.SZ,20251027-20251029,死叉
002832.SZ,20251027-20251029,死叉
002833.SZ,20251027-20251029,死叉
002835.SZ,20251027-20251029,死叉
002840.SZ,20251027-20251029,死叉
002843.SZ,20251027-20251029,死叉
002845.SZ,20251027-20251029,死叉
002847.SZ,20251027-20251029,死叉
002849.SZ,20251027-20251029,死叉
002853.SZ,20251027-20251029,死叉
002855.SZ,20251027-20251029,死叉
002856.SZ,20251027-20251029,死叉
002862.SZ,20251027-20251029,死叉
002865.SZ,20251027-20251029,死叉
002866.SZ,20251027-20251029,死叉
002873.SZ,20251027-20251029,死叉
002876.SZ,20251027-20251029,死叉
002877.SZ,20251027-20251029,死叉
002878.SZ,20251027-20251029,死叉
002880.SZ,20251027-20251029,死叉
002881.SZ,20251027-20251029,死叉
002882.SZ,20251027-20251029,死叉
002883.SZ,20251027-20251029,死叉
002888.SZ,20251027-20251029,死叉
002889.SZ,20251027-20251029,死叉
002891.SZ,20251027-20251029,死叉
002892.SZ,20251027-20251029,死叉
002898.SZ,20251027-20251029,死叉
002900.SZ,20251027-20251029,死叉
002903.SZ,20251027-20251029,死叉
002906.SZ,20251027-20251029,死叉
002907.SZ,20251027-20251029,死叉
002908.SZ,20251027-20251029,死叉
002909.SZ,20251027-20251029,死叉
002917.SZ,20251027-20251029,死叉
002921.SZ,20251027-20251029,死叉
002923.SZ,20251027-20251029,死叉
002927.SZ,20251027-20251029,死叉
002929.SZ,20251027-20251029,死叉
002930.SZ,20251027-20251029,死叉
002932.SZ,20251027-20251029,死叉
002933.SZ,20251027-20251029,死叉
002936.SZ,20251027-20251029,死叉
002940.SZ,20251027-20251029,死叉
002946.SZ,20251027-20251029,死叉
002951.SZ,20251027-20251029,死叉
002956.SZ,20251027-20251029,死叉
002958.SZ,20251027-20251029,死叉
002959.SZ,20251027-20251029,死叉
002965.SZ,20251027-20251029,死叉
002966.SZ,20251027-20251029,死叉
002970.SZ,20251027-20251029,死叉
002976.SZ,20251027-20251029,死叉
002977.SZ,20251027-20251029,死叉
002979.SZ,20251027-20251029,死叉
002982.SZ,20251027-20251029,死叉
002983.SZ,20251027-20251029,死叉
002984.SZ,20251027-20251029,死叉
002986.SZ,20251027-20251029,死叉
002988.SZ,20251027-20251029,死叉
002989.SZ,20251027-20251029,死叉
002990.SZ,20251027-20251029,死叉
002991.SZ,20251027-20251029,死叉
002992.SZ,20251027-20251029,死叉
002995.SZ,20251027-20251029,死叉
002997.SZ,20251027-20251029,死叉
002999.SZ,20251027-20251029,死叉
003000.SZ,20251027-20251029,死叉
003001.SZ,20251027-20251029,死叉
003002.SZ,20251027-20251029,死叉
003006.SZ,20251027-20251029,死叉
003007.SZ,20251027-20251029,死叉
003015.SZ,20251027-20251029,死叉
003018.SZ,20251027-20251029,死叉
003019.SZ,20251027-20251029,死叉
003020.SZ,20251027-20251029,死叉
003021.SZ,20251027-20251029,死叉
003025.SZ,20251027-20251029,死叉
003028.SZ,20251027-20251029,死叉
003029.SZ,20251027-20251029,死叉
003032.SZ,20251027-20251029,死叉
003036.SZ,20251027-20251029,死叉
003037.SZ,20251027-20251029,死叉
003038.SZ,20251027-20251029,死叉
003039.SZ,20251027-20251029,死叉
003040.SZ,20251027-20251029,死叉
003042.SZ,20251027-20251029,死叉
300002.SZ,20251027-20251029,死叉
300005.SZ,20251027-20251029,死叉
300008.SZ,20251027-20251029,死叉
300009.SZ,20251027-20251029,死叉
300010.SZ,20251027-20251029,死叉
300015.SZ,20251027-20251029,死叉
300016.SZ,20251027-20251029,死叉
300019.SZ,20251027-20251029,死叉
300020.SZ,20251027-20251029,死叉
300021.SZ,20251027-20251029,死叉
300022.SZ,20251027-20251029,死叉
300024.SZ,20251027-20251029,死叉
300025.SZ,20251027-20251029,死叉
300026.SZ,20251027-20251029,死叉
300027.SZ,20251027-20251029,死叉
300030.SZ,20251027-20251029,死叉
300032.SZ,20251027-20251029,死叉
300031.SZ,20251027-20251029,死叉
300034.SZ,20251027-20251029,死叉
300039.SZ,20251027-20251029,死叉
300040.SZ,20251027-20251029,死叉
300046.SZ,20251027-20251029,死叉
300047.SZ,20251027-20251029,死叉
300050.SZ,20251027-20251029,死叉
300051.SZ,20251027-20251029,死叉
300053.SZ,20251027-20251029,死叉
300056.SZ,20251027-20251029,死叉
300058.SZ,20251027-20251029,死叉
300061.SZ,20251027-20251029,死叉
300063.SZ,20251027-20251029,死叉
300067.SZ,20251027-20251029,死叉
300069.SZ,20251027-20251029,死叉
300070.SZ,20251027-20251029,死叉
300071.SZ,20251027-20251029,死叉
300074.SZ,20251027-20251029,死叉
300075.SZ,20251027-20251029,死叉
300076.SZ,20251027-20251029,死叉
300077.SZ,20251027-20251029,死叉
300078.SZ,20251027-20251029,死叉
300079.SZ,20251027-20251029,死叉
300081.SZ,20251027-20251029,死叉
300087.SZ,20251027-20251029,死叉
300091.SZ,20251027-20251029,死叉
300093.SZ,20251027-20251029,死叉
300094.SZ,20251027-20251029,死叉
300095.SZ,20251027-20251029,死叉
300099.SZ,20251027-20251029,死叉
300100.SZ,20251027-20251029,死叉
300102.SZ,20251027-20251029,死叉
300106.SZ,20251027-20251029,死叉
300107.SZ,20251027-20251029,死叉
300109.SZ,20251027-20251029,死叉
300110.SZ,20251027-20251029,死叉
300112.SZ,20251027-20251029,死叉
300118.SZ,20251027-20251029,死叉
300119.SZ,20251027-20251029,死叉
300122.SZ,20251027-20251029,死叉
300123.SZ,20251027-20251029,死叉
300130.SZ,20251027-20251029,死叉
300133.SZ,20251027-20251029,死叉
300134.SZ,20251027-20251029,死叉
300140.SZ,20251027-20251029,死叉
300142.SZ,20251027-20251029,死叉
300144.SZ,20251027-20251029,死叉
300148.SZ,20251027-20251029,死叉
300149.SZ,20251027-20251029,死叉
300151.SZ,20251027-20251029,死叉
300152.SZ,20251027-20251029,死叉
300153.SZ,20251027-20251029,死叉
300154.SZ,20251027-20251029,死叉
300155.SZ,20251027-20251029,死叉
300157.SZ,20251027-20251029,死叉
300158.SZ,20251027-20251029,死叉
300159.SZ,20251027-20251029,死叉
300160.SZ,20251027-20251029,死叉
300162.SZ,20251027-20251029,死叉
300166.SZ,20251027-20251029,死叉
300168.SZ,20251027-20251029,死叉
300169.SZ,20251027-20251029,死叉
300170.SZ,20251027-20251029,死叉
300173.SZ,20251027-20251029,死叉
300174.SZ,20251027-20251029,死叉
300177.SZ,20251027-20251029,死叉
300180.SZ,20251027-20251029,死叉
300181.SZ,20251027-20251029,死叉
300183.SZ,20251027-20251029,死叉
300187.SZ,20251027-20251029,死叉
300188.SZ,20251027-20251029,死叉
300189.SZ,20251027-20251029,死叉
300193.SZ,20251027-20251029,死叉
300194.SZ,20251027-20251029,死叉
300197.SZ,20251027-20251029,死叉
300198.SZ,20251027-20251029,死叉
300199.SZ,20251027-20251029,死叉
300203.SZ,20251027-20251029,死叉
300204.SZ,20251027-20251029,死叉
300205.SZ,20251027-20251029,死叉
300206.SZ,20251027-20251029,死叉
300210.SZ,20251027-20251029,死叉
300212.SZ,20251027-20251029,死叉
300213.SZ,20251027-20251029,死叉
300215.SZ,20251027-20251029,死叉
300217.SZ,20251027-20251029,死叉
300218.SZ,20251027-20251029,死叉
300220.SZ,20251027-20251029,死叉
300221.SZ,20251027-20251029,死叉
300226.SZ,20251027-20251029,死叉
300227.SZ,20251027-20251029,死叉
300228.SZ,20251027-20251029,死叉
300229.SZ,20251027-20251029,死叉
300231.SZ,20251027-20251029,死叉
300233.SZ,20251027-20251029,死叉
300237.SZ,20251027-20251029,死叉
300238.SZ,20251027-20251029,死叉
300239.SZ,20251027-20251029,死叉
300240.SZ,20251027-20251029,死叉
300241.SZ,20251027-20251029,死叉
300242.SZ,20251027-20251029,死叉
300243.SZ,20251027-20251029,死叉
300244.SZ,20251027-20251029,死叉
300245.SZ,20251027-20251029,死叉
300246.SZ,20251027-20251029,死叉
300248.SZ,20251027-20251029,死叉
300249.SZ,20251027-20251029,死叉
300251.SZ,20251027-20251029,死叉
300253.SZ,20251027-20251029,死叉
300254.SZ,20251027-20251029,死叉
300256.SZ,20251027-20251029,死叉
300258.SZ,20251027-20251029,死叉
300261.SZ,20251027-20251029,死叉
300264.SZ,20251027-20251029,死叉
300265.SZ,20251027-20251029,死叉
300266.SZ,20251027-20251029,死叉
300268.SZ,20251027-20251029,死叉
300267.SZ,20251027-20251029,死叉
300269.SZ,20251027-20251029,死叉
300271.SZ,20251027-20251029,死叉
300272.SZ,20251027-20251029,死叉
300275.SZ,20251027-20251029,死叉
300276.SZ,20251027-20251029,死叉
300278.SZ,20251027-20251029,死叉
300279.SZ,20251027-20251029,死叉
300281.SZ,20251027-20251029,死叉
300283.SZ,20251027-20251029,死叉
300284.SZ,20251027-20251029,死叉
300287.SZ,20251027-20251029,死叉
300288.SZ,20251027-20251029,死叉
300292.SZ,20251027-20251029,死叉
300293.SZ,20251027-20251029,死叉
300294.SZ,20251027-20251029,死叉
300295.SZ,20251027-20251029,死叉
300298.SZ,20251027-20251029,死叉
300299.SZ,20251027-20251029,死叉
300301.SZ,20251027-20251029,死叉
300305.SZ,20251027-20251029,死叉
300306.SZ,20251027-20251029,死叉
300307.SZ,20251027-20251029,死叉
300310.SZ,20251027-20251029,死叉
300311.SZ,20251027-20251029,死叉
300313.SZ,20251027-20251029,死叉
300314.SZ,20251027-20251029,死叉
